timestamp,log_level,component,message,event_type,user_id,device_id,policy_id,source_ip,destination_ip,status
2025-10-05T07:35:39.922258,ERROR,DeviceService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T07:44:39.922258,DEBUG,AuthService,Policy 301 deployment to device 104 SUCCESS.,POLICY_DEPLOYMENT,,104,301,,,SUCCESS
2025-10-05T07:48:39.922258,WARNING,PolicyService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-05T07:54:39.922258,INFO,AuthService,User 208 made PUT request to /policies.,API_CALL,208,,,,,
2025-10-05T07:55:39.922258,ERROR,AuthService,Network unreachable.,ERROR,,,,192.168.168.3,10.245.169.11,
2025-10-05T07:59:39.922258,INFO,UI,Policy 318 deployment to device 108 PENDING.,POLICY_DEPLOYMENT,,108,318,,,PENDING
2025-10-05T08:07:39.922258,WARNING,PolicyService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T08:13:39.922258,ERROR,AuthService,User 207 clicked 'Add Device'.,UI_ACTION,207,,,,,
2025-10-05T08:19:39.922258,WARNING,NetworkMonitor,User 201 login attempt FAILED.,AUTH_ATTEMPT,201,,,192.168.128.85,10.226.15.64,FAILED
2025-10-05T08:20:39.922258,INFO,NetworkMonitor,User 210 made DELETE request to /devices.,API_CALL,210,,,192.168.74.217,10.214.179.90,
2025-10-05T08:29:39.922258,WARNING,UI,User 201 made PUT request to /policies.,API_CALL,201,,,,,
2025-10-05T08:33:39.922258,WARNING,PolicyService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T08:36:39.922258,INFO,PolicyService,Device 109 status changed to Offline.,DEVICE_STATUS_CHANGE,,109,,,,
2025-10-05T08:46:39.922258,INFO,AuthService,Policy 310 deployment to device 106 SUCCESS.,POLICY_DEPLOYMENT,,106,310,,,SUCCESS
2025-10-05T08:56:39.922258,INFO,DeviceService,Device 106 status changed to Offline.,DEVICE_STATUS_CHANGE,,106,,,,
2025-10-05T09:02:39.922258,ERROR,AuthService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-05T09:10:39.922258,DEBUG,AuthService,User 202 viewed dashboard.,UI_ACTION,202,,,,,
2025-10-05T09:13:39.922258,INFO,UI,User 206 made DELETE request to /policies.,API_CALL,206,,,,,
2025-10-05T09:21:39.922258,ERROR,ReportGenerator,Policy 301 deployment to device 107 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,107,301,,,FAILED
2025-10-05T09:29:39.922258,INFO,AuthService,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-05T09:31:39.922258,INFO,DeviceService,User 206 login attempt SUCCESS.,AUTH_ATTEMPT,206,,,,,SUCCESS
2025-10-05T09:39:39.922258,ERROR,AuthService,Device 109 status changed to Offline.,DEVICE_STATUS_CHANGE,,109,,,,
2025-10-05T09:42:39.922258,INFO,DeviceService,Policy 318 deployment to device 101 SUCCESS.,POLICY_DEPLOYMENT,,101,318,,,SUCCESS
2025-10-05T09:52:39.922258,ERROR,DeviceService,Policy 312 deployment to device 109 FAILED. Reason: Connection timed out.,POLICY_DEPLOYMENT,,109,312,,,FAILED
2025-10-05T09:57:39.922258,ERROR,UI,Policy 304 deployment to device 109 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,109,304,,,FAILED
2025-10-05T10:05:39.922258,DEBUG,UI,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T10:10:39.922258,DEBUG,AuthService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T10:16:39.922258,INFO,ReportGenerator,Policy 309 deployment to device 108 PENDING.,POLICY_DEPLOYMENT,,108,309,,,PENDING
2025-10-05T10:22:39.922258,INFO,NetworkMonitor,Policy 314 deployment to device 104 PENDING.,POLICY_DEPLOYMENT,,104,314,192.168.133.65,10.238.89.159,PENDING
2025-10-05T10:26:39.922258,ERROR,PolicyService,Device 101 status changed to Offline.,DEVICE_STATUS_CHANGE,,101,,,,
2025-10-05T10:30:39.922258,INFO,PolicyService,User 209 made PUT request to /users.,API_CALL,209,,,,,
2025-10-05T10:35:39.922258,WARNING,PolicyService,Policy 310 deployment to device 108 SUCCESS.,POLICY_DEPLOYMENT,,108,310,,,SUCCESS
2025-10-05T10:43:39.922258,ERROR,PolicyService,Memory allocation failed.,ERROR,,,,,,
2025-10-05T10:46:39.922258,ERROR,UI,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-05T10:53:39.922258,ERROR,ReportGenerator,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-05T11:00:39.922258,INFO,ReportGenerator,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T11:03:39.922258,ERROR,AuthService,Device 103 status changed to Offline.,DEVICE_STATUS_CHANGE,,103,,,,
2025-10-05T11:11:39.922258,ERROR,ReportGenerator,User 209 navigated to Policies.,UI_ACTION,209,,,,,
2025-10-05T11:12:39.922258,WARNING,ReportGenerator,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-05T11:17:39.922258,ERROR,ReportGenerator,User 207 clicked 'Add Device'.,UI_ACTION,207,,,,,
2025-10-05T11:20:39.922258,INFO,ReportGenerator,User 206 viewed dashboard.,UI_ACTION,206,,,,,
2025-10-05T11:29:39.922258,ERROR,DeviceService,User 205 login attempt SUCCESS.,AUTH_ATTEMPT,205,,,,,SUCCESS
2025-10-05T11:34:39.922258,INFO,UI,Policy 308 deployment to device 103 PENDING.,POLICY_DEPLOYMENT,,103,308,,,PENDING
2025-10-05T11:43:39.922258,INFO,UI,Policy 316 deployment to device 109 SUCCESS.,POLICY_DEPLOYMENT,,109,316,,,SUCCESS
2025-10-05T11:44:39.922258,WARNING,DeviceService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-05T11:53:39.922258,INFO,UI,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-05T12:02:39.922258,DEBUG,UI,User 210 navigated to Policies.,UI_ACTION,210,,,,,
2025-10-05T12:04:39.922258,WARNING,DeviceService,User 201 navigated to Policies.,UI_ACTION,201,,,,,
2025-10-05T12:06:39.922258,INFO,ReportGenerator,User 208 made PUT request to /devices.,API_CALL,208,,,,,
2025-10-05T12:09:39.922258,ERROR,AuthService,Memory allocation failed.,ERROR,,,,,,
2025-10-05T12:16:39.922258,INFO,ReportGenerator,Device 106 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,106,,,,
2025-10-05T12:25:39.922258,WARNING,PolicyService,User 202 login attempt FAILED.,AUTH_ATTEMPT,202,,,,,FAILED
2025-10-05T12:29:39.922258,WARNING,UI,User 209 login attempt FAILED.,AUTH_ATTEMPT,209,,,,,FAILED
2025-10-05T12:39:39.922258,INFO,UI,User 210 made GET request to /policies.,API_CALL,210,,,,,
2025-10-05T12:43:39.922258,DEBUG,AuthService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T12:50:39.922258,ERROR,DeviceService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-05T12:57:39.922258,INFO,ReportGenerator,User 206 clicked 'Add Device'.,UI_ACTION,206,,,,,
2025-10-05T13:04:39.922258,WARNING,ReportGenerator,Device 108 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,108,,,,
2025-10-05T13:10:39.922258,ERROR,AuthService,Policy 315 deployment to device 106 SUCCESS.,POLICY_DEPLOYMENT,,106,315,,,SUCCESS
2025-10-05T13:13:39.922258,ERROR,PolicyService,Device 108 status changed to Online.,DEVICE_STATUS_CHANGE,,108,,,,
2025-10-05T13:22:39.922258,WARNING,AuthService,User 208 clicked 'Add Device'.,UI_ACTION,208,,,,,
2025-10-05T13:24:39.922258,ERROR,DeviceService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-05T13:29:39.922258,WARNING,ReportGenerator,Policy 315 deployment to device 109 SUCCESS.,POLICY_DEPLOYMENT,,109,315,,,SUCCESS
2025-10-05T13:37:39.922258,ERROR,ReportGenerator,Network unreachable.,ERROR,,,,192.168.92.43,10.216.51.243,
2025-10-05T13:41:39.922258,WARNING,AuthService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-05T13:49:39.922258,ERROR,UI,Network unreachable.,ERROR,,,,192.168.15.198,10.8.16.190,
2025-10-05T13:59:39.922258,ERROR,PolicyService,Policy 301 deployment to device 101 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,101,301,,,FAILED
2025-10-05T14:09:39.922258,WARNING,DeviceService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-05T14:18:39.922258,ERROR,PolicyService,Policy 318 deployment to device 110 FAILED. Reason: Connection timed out.,POLICY_DEPLOYMENT,,110,318,,,FAILED
2025-10-05T14:26:39.922258,ERROR,PolicyService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T14:35:39.922258,INFO,PolicyService,User 207 viewed dashboard.,UI_ACTION,207,,,,,
2025-10-05T14:36:39.922258,WARNING,UI,User 205 login attempt FAILED.,AUTH_ATTEMPT,205,,,,,FAILED
2025-10-05T14:39:39.922258,INFO,AuthService,Policy 315 deployment to device 109 SUCCESS.,POLICY_DEPLOYMENT,,109,315,,,SUCCESS
2025-10-05T14:43:39.922258,ERROR,DeviceService,User 207 made DELETE request to /policies.,API_CALL,207,,,,,
2025-10-05T14:45:39.922258,INFO,PolicyService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T14:50:39.922258,ERROR,UI,Policy 312 deployment to device 105 FAILED. Reason: Connection timed out.,POLICY_DEPLOYMENT,,105,312,,,FAILED
2025-10-05T14:51:39.922258,INFO,PolicyService,User 203 made POST request to /policies.,API_CALL,203,,,,,
2025-10-05T14:57:39.922258,DEBUG,AuthService,Device 109 status changed to Online.,DEVICE_STATUS_CHANGE,,109,,,,
2025-10-05T14:58:39.922258,INFO,PolicyService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T14:59:39.922258,INFO,ReportGenerator,User 205 viewed dashboard.,UI_ACTION,205,,,,,
2025-10-05T15:08:39.922258,ERROR,ReportGenerator,Policy 305 deployment to device 109 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,109,305,,,FAILED
2025-10-05T15:10:39.922258,ERROR,AuthService,Policy 312 deployment to device 101 FAILED. Reason: Connection timed out.,POLICY_DEPLOYMENT,,101,312,,,FAILED
2025-10-05T15:15:39.922258,INFO,NetworkMonitor,Device 101 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,101,,192.168.68.245,10.203.102.90,
2025-10-05T15:24:39.922258,WARNING,DeviceService,Network latency detected.,SYSTEM_HEALTH,,,,192.168.36.175,10.184.16.132,
2025-10-05T15:31:39.922258,ERROR,AuthService,Device 104 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,104,,,,
2025-10-05T15:41:39.922258,ERROR,ReportGenerator,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T15:44:39.922258,INFO,DeviceService,Policy 306 deployment to device 109 SUCCESS.,POLICY_DEPLOYMENT,,109,306,,,SUCCESS
2025-10-05T15:51:39.922258,INFO,NetworkMonitor,Policy 309 deployment to device 110 SUCCESS.,POLICY_DEPLOYMENT,,110,309,192.168.49.242,10.241.100.231,SUCCESS
2025-10-05T15:59:39.922258,INFO,NetworkMonitor,Device 104 status changed to Online.,DEVICE_STATUS_CHANGE,,104,,192.168.79.30,10.173.23.41,
2025-10-05T16:05:39.922258,WARNING,DeviceService,User 204 login attempt FAILED.,AUTH_ATTEMPT,204,,,,,FAILED
2025-10-05T16:13:39.922258,ERROR,AuthService,User 210 login attempt SUCCESS.,AUTH_ATTEMPT,210,,,,,SUCCESS
2025-10-05T16:16:39.922258,INFO,UI,Device 102 status changed to Offline.,DEVICE_STATUS_CHANGE,,102,,,,
2025-10-05T16:21:39.922258,WARNING,ReportGenerator,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-05T16:22:39.922258,INFO,AuthService,Device 109 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,109,,,,
2025-10-05T16:23:39.922258,DEBUG,AuthService,User 205 viewed dashboard.,UI_ACTION,205,,,,,
2025-10-05T16:26:39.922258,WARNING,PolicyService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T16:32:39.922258,INFO,UI,Device 103 status changed to Online.,DEVICE_STATUS_CHANGE,,103,,,,
2025-10-05T16:41:39.922258,INFO,ReportGenerator,Device 102 status changed to Offline.,DEVICE_STATUS_CHANGE,,102,,,,
2025-10-05T16:47:39.922258,WARNING,UI,Network latency detected.,SYSTEM_HEALTH,,,,192.168.164.234,10.244.59.201,
2025-10-05T16:48:39.922258,WARNING,DeviceService,User 210 login attempt FAILED.,AUTH_ATTEMPT,210,,,,,FAILED
2025-10-05T16:51:39.922258,INFO,UI,Device 101 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,101,,,,
2025-10-05T16:53:39.922258,WARNING,DeviceService,User 204 viewed dashboard.,UI_ACTION,204,,,,,
2025-10-05T16:55:39.922258,DEBUG,UI,Device 108 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,108,,,,
2025-10-05T17:03:39.922258,ERROR,NetworkMonitor,Unhandled exception in PolicyService.,ERROR,,,,192.168.172.232,10.86.12.83,
2025-10-05T17:04:39.922258,INFO,NetworkMonitor,User 206 navigated to Policies.,UI_ACTION,206,,,192.168.106.93,10.105.47.101,
2025-10-05T17:10:39.922258,ERROR,AuthService,Network unreachable.,ERROR,,,,192.168.166.143,10.198.99.26,
2025-10-05T17:19:39.922258,WARNING,UI,User 203 viewed dashboard.,UI_ACTION,203,,,,,
2025-10-05T17:26:39.922258,INFO,UI,User 209 clicked 'Add Device'.,UI_ACTION,209,,,,,
2025-10-05T17:33:39.922258,ERROR,AuthService,Database connection lost.,ERROR,,,,,,
2025-10-05T17:37:39.922258,DEBUG,UI,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T17:40:39.922258,INFO,PolicyService,Device 103 status changed to Offline.,DEVICE_STATUS_CHANGE,,103,,,,
2025-10-05T17:50:39.922258,ERROR,UI,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-05T17:54:39.922258,INFO,PolicyService,Device 104 status changed to Online.,DEVICE_STATUS_CHANGE,,104,,,,
2025-10-05T17:56:39.922258,DEBUG,ReportGenerator,User 209 login attempt SUCCESS.,AUTH_ATTEMPT,209,,,,,SUCCESS
2025-10-05T17:59:39.922258,INFO,ReportGenerator,Policy 303 deployment to device 105 PENDING.,POLICY_DEPLOYMENT,,105,303,,,PENDING
2025-10-05T18:02:39.922258,WARNING,ReportGenerator,User 203 navigated to Policies.,UI_ACTION,203,,,,,
2025-10-05T18:03:39.922258,INFO,UI,User 206 made DELETE request to /users.,API_CALL,206,,,,,
2025-10-05T18:13:39.922258,WARNING,NetworkMonitor,Policy 309 deployment to device 107 PENDING.,POLICY_DEPLOYMENT,,107,309,192.168.94.191,10.166.222.213,PENDING
2025-10-05T18:23:39.922258,WARNING,PolicyService,User 202 login attempt FAILED.,AUTH_ATTEMPT,202,,,,,FAILED
2025-10-05T18:28:39.922258,ERROR,UI,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-05T18:29:39.922258,INFO,UI,User 207 made DELETE request to /policies.,API_CALL,207,,,,,
2025-10-05T18:32:39.922258,ERROR,ReportGenerator,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T18:35:39.922258,WARNING,DeviceService,User 204 clicked 'Add Device'.,UI_ACTION,204,,,,,
2025-10-05T18:41:39.922258,ERROR,PolicyService,Network unreachable.,ERROR,,,,192.168.134.149,10.60.194.224,
2025-10-05T18:50:39.922258,INFO,UI,User 204 login attempt SUCCESS.,AUTH_ATTEMPT,204,,,,,SUCCESS
2025-10-05T18:54:39.922258,ERROR,DeviceService,Database connection lost.,ERROR,,,,,,
2025-10-05T18:58:39.922258,WARNING,NetworkMonitor,Disk space low.,SYSTEM_HEALTH,,,,192.168.75.51,10.28.56.146,
2025-10-05T19:04:39.922258,WARNING,ReportGenerator,User 208 login attempt FAILED.,AUTH_ATTEMPT,208,,,,,FAILED
2025-10-05T19:10:39.922258,WARNING,NetworkMonitor,Device 104 status changed to Offline.,DEVICE_STATUS_CHANGE,,104,,192.168.171.88,10.113.239.232,
2025-10-05T19:15:39.922258,ERROR,ReportGenerator,Network unreachable.,ERROR,,,,192.168.19.77,10.80.138.13,
2025-10-05T19:24:39.922258,ERROR,DeviceService,Policy 309 deployment to device 108 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,108,309,,,FAILED
2025-10-05T19:32:39.922258,INFO,AuthService,Device 108 status changed to Online.,DEVICE_STATUS_CHANGE,,108,,,,
2025-10-05T19:35:39.922258,INFO,AuthService,User 207 made GET request to /policies.,API_CALL,207,,,,,
2025-10-05T19:37:39.922258,WARNING,DeviceService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T19:42:39.922258,ERROR,NetworkMonitor,Memory allocation failed.,ERROR,,,,192.168.204.179,10.23.250.142,
2025-10-05T19:49:39.922258,ERROR,UI,Memory allocation failed.,ERROR,,,,,,
2025-10-05T19:59:39.922258,WARNING,AuthService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-05T20:05:39.922258,ERROR,UI,Policy 308 deployment to device 103 PENDING.,POLICY_DEPLOYMENT,,103,308,,,PENDING
2025-10-05T20:09:39.922258,ERROR,UI,Policy 311 deployment to device 102 FAILED. Reason: Connection timed out.,POLICY_DEPLOYMENT,,102,311,,,FAILED
2025-10-05T20:14:39.922258,INFO,AuthService,User 209 login attempt SUCCESS.,AUTH_ATTEMPT,209,,,,,SUCCESS
2025-10-05T20:21:39.922258,WARNING,DeviceService,Device 107 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,107,,,,
2025-10-05T20:29:39.922258,INFO,ReportGenerator,User 201 made GET request to /users.,API_CALL,201,,,,,
2025-10-05T20:35:39.922258,INFO,DeviceService,User 208 viewed dashboard.,UI_ACTION,208,,,,,
2025-10-05T20:43:39.922258,INFO,PolicyService,User 210 made PUT request to /users.,API_CALL,210,,,,,
2025-10-05T20:44:39.922258,INFO,ReportGenerator,User 206 login attempt SUCCESS.,AUTH_ATTEMPT,206,,,,,SUCCESS
2025-10-05T20:54:39.922258,INFO,UI,User 202 navigated to Policies.,UI_ACTION,202,,,,,
2025-10-05T21:03:39.922258,ERROR,DeviceService,Policy 316 deployment to device 104 FAILED. Reason: Connection timed out.,POLICY_DEPLOYMENT,,104,316,,,FAILED
2025-10-05T21:06:39.922258,INFO,PolicyService,User 206 login attempt SUCCESS.,AUTH_ATTEMPT,206,,,,,SUCCESS
2025-10-05T21:11:39.922258,WARNING,UI,User 210 login attempt FAILED.,AUTH_ATTEMPT,210,,,,,FAILED
2025-10-05T21:20:39.922258,ERROR,NetworkMonitor,Unhandled exception in PolicyService.,ERROR,,,,192.168.71.194,10.215.213.229,
2025-10-05T21:23:39.922258,DEBUG,AuthService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T21:26:39.922258,WARNING,AuthService,User 206 viewed dashboard.,UI_ACTION,206,,,,,
2025-10-05T21:30:39.922258,WARNING,PolicyService,Policy 316 deployment to device 109 PENDING.,POLICY_DEPLOYMENT,,109,316,,,PENDING
2025-10-05T21:40:39.922258,WARNING,PolicyService,User 209 login attempt FAILED.,AUTH_ATTEMPT,209,,,,,FAILED
2025-10-05T21:43:39.922258,ERROR,AuthService,User 201 made PUT request to /users.,API_CALL,201,,,,,
2025-10-05T21:47:39.922258,INFO,PolicyService,User 204 login attempt SUCCESS.,AUTH_ATTEMPT,204,,,,,SUCCESS
2025-10-05T21:55:39.922258,ERROR,ReportGenerator,User 207 made POST request to /users.,API_CALL,207,,,,,
2025-10-05T21:56:39.922258,ERROR,PolicyService,Device 109 status changed to Online.,DEVICE_STATUS_CHANGE,,109,,,,
2025-10-05T21:59:39.922258,ERROR,ReportGenerator,Memory allocation failed.,ERROR,,,,,,
2025-10-05T22:03:39.922258,WARNING,AuthService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-05T22:04:39.922258,INFO,PolicyService,Device 108 status changed to Offline.,DEVICE_STATUS_CHANGE,,108,,,,
2025-10-05T22:08:39.922258,DEBUG,PolicyService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T22:18:39.922258,ERROR,DeviceService,Network unreachable.,ERROR,,,,192.168.157.36,10.139.176.227,
2025-10-05T22:27:39.922258,DEBUG,NetworkMonitor,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,192.168.3.91,10.170.186.138,
2025-10-05T22:34:39.922258,WARNING,UI,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-05T22:36:39.922258,WARNING,UI,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-05T22:46:39.922258,INFO,AuthService,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-10-05T22:49:39.922258,WARNING,NetworkMonitor,Policy 315 deployment to device 102 SUCCESS.,POLICY_DEPLOYMENT,,102,315,192.168.183.25,10.232.106.132,SUCCESS
2025-10-05T22:52:39.922258,DEBUG,NetworkMonitor,User 202 made POST request to /policies.,API_CALL,202,,,192.168.243.11,10.100.69.209,
2025-10-05T23:02:39.922258,ERROR,UI,Memory allocation failed.,ERROR,,,,,,
2025-10-05T23:09:39.922258,DEBUG,NetworkMonitor,Device 105 status changed to Offline.,DEVICE_STATUS_CHANGE,,105,,192.168.154.6,10.255.194.215,
2025-10-05T23:17:39.922258,ERROR,DeviceService,Policy 312 deployment to device 110 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,110,312,,,FAILED
2025-10-05T23:19:39.922258,INFO,DeviceService,Device 101 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,101,,,,
2025-10-05T23:29:39.922258,ERROR,PolicyService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-10-05T23:30:39.922258,INFO,ReportGenerator,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T23:39:39.922258,WARNING,UI,User 209 login attempt FAILED.,AUTH_ATTEMPT,209,,,,,FAILED
2025-10-05T23:48:39.922258,WARNING,ReportGenerator,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-05T23:57:39.922258,ERROR,ReportGenerator,Database connection lost.,ERROR,,,,,,
2025-10-06T00:00:39.922258,DEBUG,PolicyService,User 204 made GET request to /devices.,API_CALL,204,,,,,
2025-10-06T00:01:39.922258,WARNING,AuthService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-06T00:05:39.922258,DEBUG,UI,User 208 made PUT request to /users.,API_CALL,208,,,,,
2025-10-06T00:15:39.922258,ERROR,ReportGenerator,Database connection lost.,ERROR,,,,,,
2025-10-06T00:18:39.922258,ERROR,DeviceService,Device 104 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,104,,,,
2025-10-06T00:20:39.922258,DEBUG,ReportGenerator,User 204 clicked 'Add Device'.,UI_ACTION,204,,,,,
2025-10-06T00:21:39.922258,DEBUG,UI,Device 107 status changed to Offline.,DEVICE_STATUS_CHANGE,,107,,,,
2025-10-06T00:27:39.922258,ERROR,AuthService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-06T00:33:39.922258,INFO,UI,Device 106 status changed to Offline.,DEVICE_STATUS_CHANGE,,106,,,,
2025-10-06T00:38:39.922258,DEBUG,ReportGenerator,User 207 viewed dashboard.,UI_ACTION,207,,,,,
2025-10-06T00:44:39.922258,ERROR,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.5.169,10.101.204.135,
2025-10-06T00:51:39.922258,INFO,AuthService,User 210 login attempt SUCCESS.,AUTH_ATTEMPT,210,,,,,SUCCESS
2025-10-06T00:57:39.922258,INFO,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.175.22,10.93.108.230,
2025-10-06T01:04:39.922258,ERROR,PolicyService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-06T01:12:39.922258,INFO,UI,User 210 navigated to Policies.,UI_ACTION,210,,,,,
2025-10-06T01:16:39.922258,ERROR,DeviceService,Memory allocation failed.,ERROR,,,,,,
2025-10-06T01:21:39.922258,INFO,NetworkMonitor,User 203 made POST request to /policies.,API_CALL,203,,,192.168.40.44,10.193.248.247,
2025-10-06T01:22:39.922258,ERROR,DeviceService,User 209 viewed dashboard.,UI_ACTION,209,,,,,
2025-10-06T01:23:39.922258,WARNING,UI,Device 104 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,104,,,,
2025-10-06T01:33:39.922258,DEBUG,PolicyService,Device 108 status changed to Offline.,DEVICE_STATUS_CHANGE,,108,,,,
2025-10-06T01:35:39.922258,WARNING,AuthService,User 207 login attempt FAILED.,AUTH_ATTEMPT,207,,,,,FAILED
2025-10-06T01:38:39.922258,INFO,PolicyService,Device 105 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,105,,,,
2025-10-06T01:40:39.922258,INFO,UI,Device 106 status changed to Online.,DEVICE_STATUS_CHANGE,,106,,,,
2025-10-06T01:50:39.922258,INFO,ReportGenerator,User 203 navigated to Policies.,UI_ACTION,203,,,,,
2025-10-06T01:53:39.922258,ERROR,PolicyService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-06T01:57:39.922258,ERROR,NetworkMonitor,User 201 navigated to Policies.,UI_ACTION,201,,,192.168.108.149,10.152.57.159,
2025-10-06T02:05:39.922258,WARNING,ReportGenerator,User 207 login attempt FAILED.,AUTH_ATTEMPT,207,,,,,FAILED
2025-10-06T02:13:39.922258,WARNING,ReportGenerator,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-10-06T02:19:39.922258,WARNING,UI,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-10-06T02:27:39.922258,ERROR,DeviceService,Device 104 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,104,,,,
2025-10-06T02:33:39.922258,INFO,UI,User 202 clicked 'Add Device'.,UI_ACTION,202,,,,,
2025-10-06T02:34:39.922258,INFO,NetworkMonitor,Policy 313 deployment to device 103 SUCCESS.,POLICY_DEPLOYMENT,,103,313,192.168.185.117,10.123.193.153,SUCCESS
2025-10-06T02:37:39.922258,INFO,PolicyService,User 202 made PUT request to /users.,API_CALL,202,,,,,
2025-10-06T02:47:39.922258,ERROR,DeviceService,Network unreachable.,ERROR,,,,192.168.237.59,10.62.206.99,
2025-10-06T02:57:39.922258,WARNING,ReportGenerator,User 208 navigated to Policies.,UI_ACTION,208,,,,,
2025-10-06T03:00:39.922258,DEBUG,UI,Device 106 status changed to Online.,DEVICE_STATUS_CHANGE,,106,,,,
2025-10-06T03:01:39.922258,INFO,DeviceService,User 207 made PUT request to /users.,API_CALL,207,,,,,
2025-10-06T03:11:39.922258,WARNING,UI,Policy 303 deployment to device 109 PENDING.,POLICY_DEPLOYMENT,,109,303,,,PENDING
2025-10-06T03:16:39.922258,INFO,UI,User 209 login attempt SUCCESS.,AUTH_ATTEMPT,209,,,,,SUCCESS
2025-10-06T03:23:39.922258,WARNING,ReportGenerator,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-10-06T03:24:39.922258,INFO,DeviceService,Device 101 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,101,,,,
2025-10-06T03:34:39.922258,DEBUG,PolicyService,User 207 login attempt SUCCESS.,AUTH_ATTEMPT,207,,,,,SUCCESS
